,match_url,Output,Matches_avg,Bat_Inns_avg,NO_avg,Bat_Runs_avg,HS_avg,HS_max,SR_bat_avg,SR_bat_max,100s_avg,100s_max,50s_avg,50s_max,4s_avg,4s_max,6s_avg,6s_max,Bowl_Inns_avg,Wkts_avg,Wkts_max,Bowl_ave_avg,Bowl_ave_min,Bowl_Econ_avg,Bowl_Econ_min,SR_bowl_avg,SR_bowl_min,4w_avg,4w_max,5w_avg,5w_max
249,https://www.espncricinfo.com/ci/engine/match/1199500.html,1,36.421052631578945,30.05263157894737,5.315789473684211,518.578947368421,53.36842105263158,124.0,114.02842105263157,142.72,0.10526315789473684,1.0,1.9473684210526316,19.0,47.73684210526316,284.0,16.157894736842106,87.0,25.733333333333334,23.933333333333334,76.0,27.198666666666668,14.91,7.317333333333334,5.92,22.126666666666665,12.7,0.4,2.0,0.06666666666666667,1.0
250,https://www.espncricinfo.com/ci/engine/match/1199501.html,1,28.57894736842105,20.526315789473685,4.052631578947368,350.4736842105263,49.578947368421055,133.0,93.85578947368421,146.31,0.05263157894736842,1.0,1.8421052631578947,9.0,30.842105263157894,116.0,9.947368421052632,38.0,19.5,20.071428571428573,56.0,23.46,14.52,7.299285714285714,6.27,18.992307692307694,13.6,0.5714285714285714,2.0,0.0,0.0
251,https://www.espncricinfo.com/ci/engine/match/1199502.html,0,25.25,18.8,3.75,308.65,46.05,89.0,101.941,128.64,0.0,0.0,1.2,4.0,30.7,91.0,7.7,27.0,21.0,21.533333333333335,51.0,21.943571428571428,16.25,6.73,5.66,19.892857142857142,14.3,0.8666666666666667,3.0,0.06666666666666667,1.0
252,https://www.espncricinfo.com/ci/engine/match/1199503.html,1,14.952380952380953,11.80952380952381,2.5238095238095237,187.57142857142858,37.61904761904762,107.0,104.99571428571429,177.77,0.047619047619047616,1.0,0.5714285714285714,4.0,13.761904761904763,56.0,7.619047619047619,31.0,10.157894736842104,9.473684210526315,35.0,28.720000000000002,6.0,7.018421052631578,4.66,22.883333333333333,5.2,0.15789473684210525,1.0,0.15789473684210525,1.0
253,https://www.espncricinfo.com/ci/engine/match/1199505.html,0,25.35,17.75,3.95,321.3,49.85,133.0,110.426,162.08,0.1,1.0,1.6,9.0,28.15,116.0,10.75,38.0,18.642857142857142,20.857142857142858,56.0,21.357142857142858,10.15,6.670714285714285,5.31,18.914285714285715,10.5,0.5714285714285714,2.0,0.14285714285714285,1.0
254,https://www.espncricinfo.com/ci/engine/match/1199506.html,1,29.181818181818183,23.095238095238095,4.380952380952381,432.3333333333333,49.142857142857146,127.0,107.77761904761904,160.46,0.09523809523809523,1.0,2.0,7.0,40.523809523809526,148.0,13.19047619047619,50.0,16.941176470588236,17.764705882352942,53.0,22.971875,14.2,7.384117647058823,6.27,18.73125,12.0,0.4117647058823529,2.0,0.058823529411764705,1.0
255,https://www.espncricinfo.com/ci/engine/match/1199507.html,1,36.54545454545455,29.09090909090909,4.954545454545454,514.1363636363636,50.63636363636363,124.0,110.01818181818182,142.72,0.09090909090909091,1.0,1.9545454545454546,19.0,48.22727272727273,284.0,15.954545454545455,87.0,26.866666666666667,26.666666666666668,76.0,22.28933333333333,13.0,7.38,5.66,18.720000000000002,6.0,0.5333333333333333,2.0,0.0,0.0
256,https://www.espncricinfo.com/ci/engine/match/1199508.html,0,17.863636363636363,12.818181818181818,3.090909090909091,223.13636363636363,41.81818181818182,107.0,111.31545454545454,177.77,0.09090909090909091,1.0,0.9090909090909091,5.0,16.227272727272727,56.0,9.090909090909092,31.0,13.411764705882353,15.294117647058824,35.0,19.12529411764706,6.22,5.918235294117647,4.66,18.976470588235294,8.0,0.29411764705882354,1.0,0.23529411764705882,1.0
257,https://www.espncricinfo.com/ci/engine/match/1199511.html,0,24.63157894736842,19.63157894736842,4.052631578947368,300.0,43.1578947368421,79.0,102.8157894736842,135.68,0.0,0.0,0.8421052631578947,3.0,27.63157894736842,72.0,6.578947368421052,24.0,18.125,17.5625,51.0,25.704,16.25,7.05875,5.92,21.993333333333332,14.3,0.625,3.0,0.125,1.0
258,https://www.espncricinfo.com/ci/engine/match/1199512.html,0,28.818181818181817,22.38095238095238,4.571428571428571,437.76190476190476,49.19047619047619,127.0,123.30619047619047,177.77,0.14285714285714285,1.0,1.8571428571428572,7.0,38.857142857142854,148.0,14.80952380952381,50.0,17.11111111111111,17.944444444444443,53.0,21.456666666666663,6.22,6.775555555555556,4.66,18.87777777777778,8.0,0.3333333333333333,2.0,0.16666666666666666,1.0
259,https://www.espncricinfo.com/ci/engine/match/1199514.html,1,35.21052631578947,27.36842105263158,5.157894736842105,489.2631578947368,53.473684210526315,124.0,113.90684210526315,142.72,0.10526315789473684,1.0,1.9473684210526316,19.0,46.578947368421055,284.0,15.736842105263158,87.0,25.125,25.625,76.0,24.27733333333333,14.91,7.31625,6.48,19.973333333333336,12.7,0.875,3.0,0.0625,1.0
260,https://www.espncricinfo.com/ci/engine/match/1199517.html,0,25.636363636363637,19.0,4.333333333333333,369.0952380952381,51.476190476190474,127.0,118.65714285714287,162.08,0.14285714285714285,1.0,1.8095238095238095,7.0,33.42857142857143,132.0,12.761904761904763,50.0,19.4,22.0,53.0,20.466666666666665,10.15,6.820666666666667,5.31,17.733333333333334,10.5,0.4666666666666667,2.0,0.2,1.0
261,https://www.espncricinfo.com/ci/engine/match/1199518.html,1,22.36842105263158,16.31578947368421,3.4210526315789473,318.7894736842105,49.68421052631579,133.0,106.54789473684211,158.52,0.05263157894736842,1.0,1.6842105263157894,9.0,28.105263157894736,116.0,10.0,38.0,16.5,16.285714285714285,56.0,26.460714285714285,15.2,7.420714285714285,5.84,21.12142857142857,12.4,0.42857142857142855,2.0,0.0,0.0
262,https://www.espncricinfo.com/ci/engine/match/1199520.html,0,12.619047619047619,9.904761904761905,2.0476190476190474,168.47619047619048,41.142857142857146,101.0,99.10666666666668,162.08,0.047619047619047616,1.0,0.7619047619047619,5.0,13.857142857142858,42.0,7.0476190476190474,24.0,9.933333333333334,10.866666666666667,32.0,29.025000000000002,10.15,7.16,5.31,22.285714285714285,10.5,0.26666666666666666,1.0,0.13333333333333333,1.0
263,https://www.espncricinfo.com/ci/engine/match/1199521.html,1,16.4,12.95,2.2,199.8,35.85,72.0,92.87473684210526,171.42,0.0,0.0,0.7,3.0,18.6,72.0,4.5,14.0,11.352941176470589,11.235294117647058,51.0,26.669375,11.5,7.591764705882353,5.5,21.95625,7.5,0.5294117647058824,3.0,0.058823529411764705,1.0
264,https://www.espncricinfo.com/ci/engine/match/1199523.html,1,32.04761904761905,25.61904761904762,4.238095238095238,486.1904761904762,53.523809523809526,124.0,120.12952380952382,150.28,0.14285714285714285,1.0,2.0476190476190474,19.0,43.76190476190476,284.0,16.714285714285715,87.0,21.8,21.933333333333334,76.0,23.784666666666666,14.33,7.066666666666666,5.37,19.866666666666667,12.7,0.4666666666666667,2.0,0.0,0.0
265,https://www.espncricinfo.com/ci/engine/match/1199525.html,1,27.9,20.25,4.55,369.25,50.75,133.0,113.674,177.77,0.1,1.0,1.6,9.0,30.3,116.0,11.8,38.0,18.866666666666667,19.133333333333333,56.0,21.6,6.22,6.407333333333333,4.66,19.753333333333334,8.0,0.4666666666666667,2.0,0.13333333333333333,1.0
266,https://www.espncricinfo.com/ci/engine/match/1199528.html,1,23.25,18.526315789473685,3.1578947368421053,341.4736842105263,40.26315789473684,127.0,101.49684210526316,158.33,0.10526315789473684,1.0,1.3157894736842106,7.0,32.78947368421053,148.0,11.736842105263158,50.0,15.8,16.6,53.0,24.513333333333332,6.0,7.513333333333334,6.02,19.62,5.2,0.26666666666666666,2.0,0.2,1.0
267,https://www.espncricinfo.com/ci/engine/match/1199529.html,1,15.818181818181818,11.909090909090908,2.590909090909091,217.4090909090909,39.45454545454545,107.0,112.39454545454545,177.77,0.045454545454545456,1.0,0.8181818181818182,4.0,16.5,56.0,8.136363636363637,31.0,11.75,11.75,35.0,23.430714285714284,6.22,7.069375,4.66,20.82857142857143,8.0,0.125,1.0,0.125,1.0
268,https://www.espncricinfo.com/ci/engine/match/1199530.html,1,30.894736842105264,24.157894736842106,4.2105263157894735,442.1578947368421,50.473684210526315,124.0,112.55684210526316,142.72,0.10526315789473684,1.0,1.8421052631578947,19.0,41.78947368421053,284.0,14.0,87.0,23.066666666666666,23.866666666666667,76.0,20.855999999999998,13.75,7.022,5.87,17.64,12.0,0.5333333333333333,2.0,0.06666666666666667,1.0
269,https://www.espncricinfo.com/ci/engine/match/1199531.html,0,17.181818181818183,12.590909090909092,2.8636363636363638,218.3181818181818,43.59090909090909,101.0,95.43954545454545,162.08,0.045454545454545456,1.0,1.2272727272727273,5.0,16.727272727272727,47.0,7.681818181818182,31.0,13.533333333333333,15.933333333333334,44.0,20.976428571428574,10.15,6.479333333333333,5.31,19.142857142857142,10.5,0.4,2.0,0.13333333333333333,1.0
270,https://www.espncricinfo.com/ci/engine/match/1199532.html,0,17.05263157894737,12.263157894736842,2.6315789473684212,223.10526315789474,42.1578947368421,101.0,110.51842105263158,150.98,0.05263157894736842,1.0,0.8947368421052632,3.0,20.63157894736842,72.0,5.894736842105263,19.0,14.642857142857142,16.071428571428573,51.0,21.165384615384614,14.33,6.78,5.37,19.046153846153846,13.2,0.7857142857142857,3.0,0.07142857142857142,1.0
271,https://www.espncricinfo.com/ci/engine/match/1199533.html,1,28.058823529411764,22.58823529411765,3.8823529411764706,383.5882352941176,44.23529411764706,124.0,93.92176470588235,142.72,0.11764705882352941,1.0,1.7058823529411764,19.0,35.05882352941177,284.0,13.764705882352942,87.0,19.866666666666667,19.066666666666666,76.0,25.40533333333333,11.5,7.787333333333334,5.5,20.266666666666666,7.5,0.4,2.0,0.0,0.0
272,https://www.espncricinfo.com/ci/engine/match/1199534.html,1,20.75,15.3,3.25,259.85,42.9,133.0,105.203,137.2,0.05,1.0,1.05,9.0,21.75,116.0,8.15,38.0,14.1875,12.6875,56.0,33.62466666666667,6.0,7.835625,5.88,24.673333333333336,5.2,0.1875,2.0,0.0625,1.0
273,https://www.espncricinfo.com/ci/engine/match/1199535.html,1,14.045454545454545,10.590909090909092,2.1818181818181817,210.72727272727272,46.31818181818182,101.0,111.25181818181818,162.08,0.045454545454545456,1.0,1.0909090909090908,5.0,17.59090909090909,50.0,8.272727272727273,26.0,10.933333333333334,12.666666666666666,32.0,22.333571428571428,10.15,6.865333333333334,5.31,18.849999999999998,10.5,0.2,1.0,0.13333333333333333,1.0
274,https://www.espncricinfo.com/ci/engine/match/1199536.html,0,17.09090909090909,12.727272727272727,2.9545454545454546,209.45454545454547,37.54545454545455,107.0,94.76181818181817,177.77,0.045454545454545456,1.0,0.9090909090909091,4.0,15.181818181818182,56.0,6.363636363636363,31.0,13.0625,13.9375,44.0,22.584,6.22,6.343125,4.66,20.946666666666665,8.0,0.375,2.0,0.125,1.0
275,https://www.espncricinfo.com/ci/engine/match/1199538.html,1,19.136363636363637,14.454545454545455,2.8636363636363638,236.0,43.68181818181818,81.0,107.3809090909091,171.42,0.0,0.0,0.7272727272727273,3.0,21.727272727272727,72.0,5.2272727272727275,15.0,14.75,16.125,51.0,22.18133333333333,13.75,6.8825,5.87,19.486666666666668,12.0,0.75,3.0,0.125,1.0
