squad_url,player_url
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/ireland-squad-1277052/series-squads,https://www.espncricinfo.com/player/gareth-delany-1099379
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/ireland-squad-1277052/series-squads,https://www.espncricinfo.com/player/george-dockrell-348034
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/ireland-squad-1277052/series-squads,https://www.espncricinfo.com/player/shane-getkate-303508
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/ireland-squad-1277052/series-squads,https://www.espncricinfo.com/player/graham-kennedy-1049265
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/ireland-squad-1277052/series-squads,https://www.espncricinfo.com/player/josh-little-928067
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/ireland-squad-1277052/series-squads,https://www.espncricinfo.com/player/andy-mcbrine-417381
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/ireland-squad-1277052/series-squads,https://www.espncricinfo.com/player/barry-mccarthy-348059
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/ireland-squad-1277052/series-squads,https://www.espncricinfo.com/player/kevin-o-brien-24605
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/ireland-squad-1277052/series-squads,https://www.espncricinfo.com/player/neil-rock-1112535
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/ireland-squad-1277052/series-squads,https://www.espncricinfo.com/player/simi-singh-1005257
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/ireland-squad-1277052/series-squads,https://www.espncricinfo.com/player/paul-stirling-303427
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/ireland-squad-1277052/series-squads,https://www.espncricinfo.com/player/harry-tector-961407
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/scotland-squad-1277118/series-squads,https://www.espncricinfo.com/player/kyle-coetzer-25446
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/scotland-squad-1277118/series-squads,https://www.espncricinfo.com/player/richie-berrington-25490
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/scotland-squad-1277118/series-squads,https://www.espncricinfo.com/player/dylan-budge-764321
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/scotland-squad-1277118/series-squads,https://www.espncricinfo.com/player/matthew-cross-417268
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/scotland-squad-1277118/series-squads,https://www.espncricinfo.com/player/josh-davey-407265
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/scotland-squad-1277118/series-squads,https://www.espncricinfo.com/player/alasdair-evans-399259
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/scotland-squad-1277118/series-squads,https://www.espncricinfo.com/player/chris-greaves-873199
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/scotland-squad-1277118/series-squads,https://www.espncricinfo.com/player/hamza-tahir-751151
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/scotland-squad-1277118/series-squads,https://www.espncricinfo.com/player/michael-leask-414966
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/scotland-squad-1277118/series-squads,https://www.espncricinfo.com/player/calum-macleod-232435
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/scotland-squad-1277118/series-squads,https://www.espncricinfo.com/player/george-munsey-671805
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/scotland-squad-1277118/series-squads,https://www.espncricinfo.com/player/safyaan-sharif-414970
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/scotland-squad-1277118/series-squads,https://www.espncricinfo.com/player/craig-wallace-414971
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/scotland-squad-1277118/series-squads,https://www.espncricinfo.com/player/mark-watt-659081
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/scotland-squad-1277118/series-squads,https://www.espncricinfo.com/player/brad-wheal-807535
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/scotland-squad-1277118/series-squads,https://www.espncricinfo.com/player/ollie-hairs-414973
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/south-africa-squad-1277047/series-squads,https://www.espncricinfo.com/player/temba-bavuma-372116
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/south-africa-squad-1277047/series-squads,https://www.espncricinfo.com/player/quinton-de-kock-379143
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/south-africa-squad-1277047/series-squads,https://www.espncricinfo.com/player/bjorn-fortuin-553249
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/south-africa-squad-1277047/series-squads,https://www.espncricinfo.com/player/reeza-hendricks-269280
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/south-africa-squad-1277047/series-squads,https://www.espncricinfo.com/player/heinrich-klaasen-436757
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/south-africa-squad-1277047/series-squads,https://www.espncricinfo.com/player/keshav-maharaj-267724
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/south-africa-squad-1277047/series-squads,https://www.espncricinfo.com/player/aiden-markram-600498
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/south-africa-squad-1277047/series-squads,https://www.espncricinfo.com/player/david-miller-321777
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/south-africa-squad-1277047/series-squads,https://www.espncricinfo.com/player/wiaan-mulder-698189
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/south-africa-squad-1277047/series-squads,https://www.espncricinfo.com/player/lungi-ngidi-542023
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/south-africa-squad-1277047/series-squads,https://www.espncricinfo.com/player/anrich-nortje-481979
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/south-africa-squad-1277047/series-squads,https://www.espncricinfo.com/player/dwaine-pretorius-327830
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/south-africa-squad-1277047/series-squads,https://www.espncricinfo.com/player/kagiso-rabada-550215
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/south-africa-squad-1277047/series-squads,https://www.espncricinfo.com/player/tabraiz-shamsi-379145
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/south-africa-squad-1277047/series-squads,https://www.espncricinfo.com/player/rassie-van-der-dussen-337790
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/west-indies-squad-1277120/series-squads,https://www.espncricinfo.com/player/kieron-pollard-230559
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/west-indies-squad-1277120/series-squads,https://www.espncricinfo.com/player/nicholas-pooran-604302
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/west-indies-squad-1277120/series-squads,https://www.espncricinfo.com/player/fabian-allen-670013
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/west-indies-squad-1277120/series-squads,https://www.espncricinfo.com/player/dwayne-bravo-51439
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/west-indies-squad-1277120/series-squads,https://www.espncricinfo.com/player/roston-chase-391832
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/west-indies-squad-1277120/series-squads,https://www.espncricinfo.com/player/andre-fletcher-51862
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/west-indies-squad-1277120/series-squads,https://www.espncricinfo.com/player/chris-gayle-51880
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/west-indies-squad-1277120/series-squads,https://www.espncricinfo.com/player/shimron-hetmyer-670025
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/west-indies-squad-1277120/series-squads,https://www.espncricinfo.com/player/evin-lewis-431901
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/west-indies-squad-1277120/series-squads,https://www.espncricinfo.com/player/obed-mccoy-906783
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/west-indies-squad-1277120/series-squads,https://www.espncricinfo.com/player/ravi-rampaul-52912
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/west-indies-squad-1277120/series-squads,https://www.espncricinfo.com/player/andre-russell-276298
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/west-indies-squad-1277120/series-squads,https://www.espncricinfo.com/player/lendl-simmons-53116
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/west-indies-squad-1277120/series-squads,https://www.espncricinfo.com/player/oshane-thomas-914567
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/west-indies-squad-1277120/series-squads,https://www.espncricinfo.com/player/hayden-walsh-443263
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/india-squad-1276930/series-squads,https://www.espncricinfo.com/player/virat-kohli-253802
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/india-squad-1276930/series-squads,https://www.espncricinfo.com/player/ravichandran-ashwin-26421
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/india-squad-1276930/series-squads,https://www.espncricinfo.com/player/jasprit-bumrah-625383
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/india-squad-1276930/series-squads,https://www.espncricinfo.com/player/rahul-chahar-1064812
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/india-squad-1276930/series-squads,https://www.espncricinfo.com/player/ishan-kishan-720471
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/india-squad-1276930/series-squads,https://www.espncricinfo.com/player/ravindra-jadeja-234675
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/india-squad-1276930/series-squads,https://www.espncricinfo.com/player/bhuvneshwar-kumar-326016
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/india-squad-1276930/series-squads,https://www.espncricinfo.com/player/mohammed-shami-481896
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/india-squad-1276930/series-squads,https://www.espncricinfo.com/player/hardik-pandya-625371
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/india-squad-1276930/series-squads,https://www.espncricinfo.com/player/rishabh-pant-931581
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/india-squad-1276930/series-squads,https://www.espncricinfo.com/player/kl-rahul-422108
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/india-squad-1276930/series-squads,https://www.espncricinfo.com/player/rohit-sharma-34102
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/india-squad-1276930/series-squads,https://www.espncricinfo.com/player/shardul-thakur-475281
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/india-squad-1276930/series-squads,https://www.espncricinfo.com/player/varun-chakravarthy-1108375
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/india-squad-1276930/series-squads,https://www.espncricinfo.com/player/suryakumar-yadav-446507
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/oman-squad-1276928/series-squads,https://www.espncricinfo.com/player/zeeshan-maqsood-585083
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/oman-squad-1276928/series-squads,https://www.espncricinfo.com/player/aqib-ilyas-940593
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/oman-squad-1276928/series-squads,https://www.espncricinfo.com/player/ayaan-khan-956319
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/oman-squad-1276928/series-squads,https://www.espncricinfo.com/player/bilal-khan-937953
