match_url,Team, Result, Margin, BR, Toss, Bat, ,Opposition, Ground, Date

https://www.espncricinfo.com/ci/engine/match/533273.html,Australia,won,7 wickets,29,lost,2nd,,v Ireland,Colombo (RPS),19 Sep 2012,,
https://www.espncricinfo.com/ci/engine/match/533279.html,Australia,won,17 runs,,lost,2nd,,v West Indies,Colombo (RPS),22 Sep 2012,,
https://www.espncricinfo.com/ci/engine/match/533287.html,Australia,won,9 wickets,31,lost,2nd,,v India,Colombo (RPS),28 Sep 2012,,
https://www.espncricinfo.com/ci/engine/match/533290.html,Australia,won,8 wickets,14,won,2nd,,v South Africa,Colombo (RPS),30 Sep 2012,,
https://www.espncricinfo.com/ci/engine/match/533294.html,Australia,lost,32 runs,,won,2nd,,v Pakistan,Colombo (RPS),2 Oct 2012,,
https://www.espncricinfo.com/ci/engine/match/533297.html,Australia,lost,74 runs,,lost,2nd,,v West Indies,Colombo (RPS),5 Oct 2012,,
https://www.espncricinfo.com/ci/engine/match/573019.html,Australia,lost,5 wickets,7,won,1st,,v Sri Lanka,Sydney,26 Jan 2013,,
https://www.espncricinfo.com/ci/engine/match/573020.html,Australia,lost,2 runs,,won,2nd,,v Sri Lanka,Melbourne,28 Jan 2013,,
https://www.espncricinfo.com/ci/engine/match/573027.html,Australia,lost,27 runs,,lost,2nd,,v West Indies,Brisbane,13 Feb 2013,,
https://www.espncricinfo.com/ci/engine/match/566937.html,Australia,won,39 runs,,lost,1st,,v England,Southampton,29 Aug 2013,,
https://www.espncricinfo.com/ci/engine/match/566938.html,Australia,lost,27 runs,,won,2nd,,v England,Chester-le-Street,31 Aug 2013,,
https://www.espncricinfo.com/ci/engine/match/647247.html,Australia,lost,6 wickets,2,lost,1st,,v India,Rajkot,10 Oct 2013,,
https://www.espncricinfo.com/ci/engine/match/636164.html,Australia,won,13 runs,,won,1st,,v England,Hobart,29 Jan 2014,,
https://www.espncricinfo.com/ci/engine/match/636165.html,Australia,won,8 wickets,31,lost,2nd,,v England,Melbourne,31 Jan 2014,,
https://www.espncricinfo.com/ci/engine/match/636166.html,Australia,won,84 runs,,won,1st,,v England,Sydney,2 Feb 2014,,
https://www.espncricinfo.com/ci/engine/match/648681.html,Australia,won,5 wickets,2,won,2nd,,v South Africa,Durban,12 Mar 2014,,
https://www.espncricinfo.com/ci/engine/match/648683.html,Australia,won,6 wickets,30,won,2nd,,v South Africa,Centurion,14 Mar 2014,,
https://www.espncricinfo.com/ci/engine/match/682927.html,Australia,lost,16 runs,,won,2nd,,v Pakistan,Dhaka,23 Mar 2014,,
https://www.espncricinfo.com/ci/engine/match/682941.html,Australia,lost,6 wickets,2,won,1st,,v West Indies,Dhaka,28 Mar 2014,,
https://www.espncricinfo.com/ci/engine/match/682951.html,Australia,lost,73 runs,,won,2nd,,v India,Dhaka,30 Mar 2014,,
https://www.espncricinfo.com/ci/engine/match/682957.html,Australia,won,7 wickets,15,lost,2nd,,v Bangladesh,Dhaka,1 Apr 2014,,
https://www.espncricinfo.com/ci/engine/match/727917.html,Australia,won,6 wickets,36,lost,2nd,,v Pakistan,Dubai (DSC),5 Oct 2014,,
https://www.espncricinfo.com/ci/engine/match/754717.html,Australia,lost,7 wickets,6,won,1st,,v South Africa,Adelaide,5 Nov 2014,,
https://www.espncricinfo.com/ci/engine/match/754719.html,Australia,won,7 wickets,44,lost,2nd,,v South Africa,Melbourne,7 Nov 2014,,
https://www.espncricinfo.com/ci/engine/match/754721.html,Australia,won,2 wickets,1,won,2nd,,v South Africa,Sydney,9 Nov 2014,,
https://www.espncricinfo.com/ci/engine/match/743975.html,Australia,lost,5 runs,,won,2nd,,v England,Cardiff,31 Aug 2015,,
https://www.espncricinfo.com/ci/engine/match/895817.html,Australia,lost,37 runs,,won,2nd,,v India,Adelaide,26 Jan 2016,,
https://www.espncricinfo.com/ci/engine/match/895819.html,Australia,lost,27 runs,,won,2nd,,v India,Melbourne,29 Jan 2016,,
https://www.espncricinfo.com/ci/engine/match/895821.html,Australia,lost,7 wickets,0,won,1st,,v India,Sydney,31 Jan 2016,,
https://www.espncricinfo.com/ci/engine/match/884347.html,Australia,lost,3 wickets,4,won,1st,,v South Africa,Durban,4 Mar 2016,,
https://www.espncricinfo.com/ci/engine/match/884349.html,Australia,won,5 wickets,0,won,2nd,,v South Africa,Johannesburg,6 Mar 2016,,
https://www.espncricinfo.com/ci/engine/match/884351.html,Australia,won,6 wickets,4,lost,2nd,,v South Africa,Cape Town,9 Mar 2016,,
https://www.espncricinfo.com/ci/engine/match/951337.html,Australia,lost,8 runs,,lost,2nd,,v New Zealand,Dharamsala,18 Mar 2016,,
https://www.espncricinfo.com/ci/engine/match/951347.html,Australia,won,3 wickets,9,won,2nd,,v Bangladesh,Bengaluru,21 Mar 2016,,
https://www.espncricinfo.com/ci/engine/match/951355.html,Australia,won,21 runs,,won,1st,,v Pakistan,Mohali,25 Mar 2016,,
https://www.espncricinfo.com/ci/engine/match/951363.html,Australia,lost,6 wickets,5,won,1st,,v India,Mohali,27 Mar 2016,,
https://www.espncricinfo.com/ci/engine/match/995467.html,Australia,won,85 runs,,lost,1st,,v Sri Lanka,Pallekele,6 Sep 2016,,
https://www.espncricinfo.com/ci/engine/match/995469.html,Australia,won,4 wickets,13,lost,2nd,,v Sri Lanka,Colombo (RPS),9 Sep 2016,,
https://www.espncricinfo.com/ci/engine/match/1001349.html,Australia,lost,5 wickets,0,lost,1st,,v Sri Lanka,Melbourne,17 Feb 2017,,
https://www.espncricinfo.com/ci/engine/match/1001351.html,Australia,lost,2 wickets,0,lost,1st,,v Sri Lanka,Geelong,19 Feb 2017,,
https://www.espncricinfo.com/ci/engine/match/1001353.html,Australia,won,41 runs,,lost,1st,,v Sri Lanka,Adelaide,22 Feb 2017,,
https://www.espncricinfo.com/ci/engine/match/1119501.html,Australia,lost,9 wickets,3,lost,1st,,v India,Ranchi,7 Oct 2017,,
https://www.espncricinfo.com/ci/engine/match/1119502.html,Australia,won,8 wickets,27,won,2nd,,v India,Guwahati,10 Oct 2017,,
https://www.espncricinfo.com/ci/engine/match/1072316.html,Australia,won,7 wickets,21,won,2nd,,v New Zealand,Sydney,3 Feb 2018,,
https://www.espncricinfo.com/ci/engine/match/1072317.html,Australia,won,5 wickets,9,won,2nd,,v England,Hobart,7 Feb 2018,,
https://www.espncricinfo.com/ci/engine/match/1072318.html,Australia,won,7 wickets,33,won,2nd,,v England,Melbourne,10 Feb 2018,,
https://www.espncricinfo.com/ci/engine/match/1072320.html,Australia,won,5 wickets,7,lost,2nd,,v New Zealand,Auckland,16 Feb 2018,,
https://www.espncricinfo.com/ci/engine/match/1072322.html,Australia,won,19 runs,,lost,2nd,,v New Zealand,Auckland,21 Feb 2018,,
https://www.espncricinfo.com/ci/engine/match/1119542.html,Australia,lost,28 runs,,won,2nd,,v England,Birmingham,27 Jun 2018,,
https://www.espncricinfo.com/ci/engine/match/1142914.html,Australia,won,9 wickets,55,won,2nd,,v Pakistan,Harare,2 Jul 2018,,
https://www.espncricinfo.com/ci/engine/match/1142915.html,Australia,won,100 runs,,lost,1st,,v Zimbabwe,Harare,3 Jul 2018,,
https://www.espncricinfo.com/ci/engine/match/1142917.html,Australia,lost,45 runs,,won,2nd,,v Pakistan,Harare,5 Jul 2018,,
https://www.espncricinfo.com/ci/engine/match/1142918.html,Australia,won,5 wickets,1,lost,2nd,,v Zimbabwe,Harare,6 Jul 2018,,
https://www.espncricinfo.com/ci/engine/match/1142919.html,Australia,lost,6 wickets,4,won,1st,,v Pakistan,Harare,8 Jul 2018,,
https://www.espncricinfo.com/ci/engine/match/1162727.html,Australia,won,7 wickets,23,lost,2nd,,v U.A.E.,Tolerance Oval,22 Oct 2018,,
https://www.espncricinfo.com/ci/engine/match/1157372.html,Australia,lost,66 runs,,won,2nd,,v Pakistan,Abu Dhabi,24 Oct 2018,,
https://www.espncricinfo.com/ci/engine/match/1157373.html,Australia,lost,11 runs,,lost,2nd,,v Pakistan,Dubai (DSC),26 Oct 2018,,
https://www.espncricinfo.com/ci/engine/match/1157374.html,Australia,lost,33 runs,,lost,2nd,,v Pakistan,Dubai (DSC),28 Oct 2018,,
https://www.espncricinfo.com/ci/engine/match/1144989.html,Australia,lost,21 runs,,won,2nd,,v South Africa,Carrara,17 Nov 2018,,
https://www.espncricinfo.com/ci/engine/match/1144990.html,Australia,won,4 runs,,lost,1st,,v India,Brisbane,21 Nov 2018,,
